Project;Owner;Manager;Category;Key;Priority;Status;Reporter;Assignee;Components;SummaryTopWords;DescriptionTopWords;CommentsTopWords;CreationDate;ResolutionDate;LastUpdateDate;AffectsVersions;FixVersions;NoComments;FirstCommentDate;LastCommentDate;NoWatchers;NoAttachments;FirstAttachmentDate;LastAttachmentDate;NoAttachedPatches;FirstAttachedPatchDate;LastAttachedPatchDate;InwardIssueLinks;OutwardIssueLinks
MAHOUT;ASF;Apache Mahout Committee;machine-learning;MAHOUT-172;Major;Closed;isabel;isabel;Clustering;running:1 cluster:1 fails:1 caused:1 java:1 io:1 open:1 filename:1 user:1 output:1 state:1;tried:1 running:1 example:1 cluster:1 today:1 seems:1 like:1 implementation:1 tries:1 read:1 files:1 output:1 state:1 fails:1 directory:1 found:1;patch:1 extends:1 url:1 pattern:1 match:1 output:1 directory:1 stuff:1 starts:1 part:1 job:1 seems:1 run:1 fine:1 sorry:1 noticed:1 issue:1 looks:1 good:1 david:1 committing:1 monday:1 fixed:1 revision:1;2009-09-04T16:11:12.000+0000;2009-09-14T06:40:56.000+0000;;0.1;0.2;4;2009-09-04T16:12:08.354+0000;2009-09-14T06:40:56.584+0000;0;1;2009-09-04T16:12:08.323+0000;2009-09-04T16:12:08.323+0000;1;2009-09-04T16:12:08.323+0000;2009-09-04T16:12:08.323+0000;;
MAHOUT;ASF;Apache Mahout Committee;machine-learning;MAHOUT-177;Minor;Closed;adeneche;adeneche;;fix:1 java:1 exception:1;jar:8 core:7 mahout:5 examples:4 apache:4 classes:3 need:2 target:2 exclude:2 tests:2 trying:1 run:1 synthetic:1 control:1 data:1 http:1 html:1 pseudo:1 distributed:1 cluster:1 got:1 java:1 exception:1 canopy:1 worked:1 perfectly:1 past:1 solution:1 flatten:1 pack:1 single:1 file:1 found:1 clustering:1 unpack:1 compiled:1 already:1 available:1 changed:1 maven:1 build:1 follows:1 grab:1 directly:1 instead:1 packed:1 really:1;patch:6 exception:5 examples:4 tested:2 following:2 state:2 went:2 ok:2 important:1 change:1 clustering:1 getting:1 java:1 io:1 open:1 filename:1 user:1 output:1 suppose:1 another:1 story:1 throw:1 ga:1 travelling:1 salesman:1 gave:1 test:1 cf:1 taste:1 classifier:1 bayes:1 actually:1 tried:1 seem:1 little:1 complicated:1 run:1 complete:1 like:1 p:1 modified:1 order:1 avoid:1;2009-09-13T08:20:10.000+0000;2009-10-06T05:36:20.000+0000;;0.2;0.2;3;2009-09-13T08:21:24.119+0000;2009-10-17T07:58:37.989+0000;0;2;2009-09-13T08:21:24.021+0000;2009-10-17T07:58:37.933+0000;2;2009-09-13T08:21:24.021+0000;2009-10-17T07:58:37.933+0000;;
MAHOUT;ASF;Apache Mahout Committee;machine-learning;MAHOUT-181;Major;Closed;jake.mannix;gsingers;Math;broken:1 iteration:1 done:1 plus:1 minus:1;v:3 elements:2 get:2 distance:2 attached:2 patch:2 unit:2 test:2 returns:2 results:2 fix:2 iterates:1 plus:1 right:1 number:1 indexing:1 example:1 simple:1 case:1 looking:1 assign:1 new:1 zero:1 current:1 trunk:1 instead:1 checks:1 always:1 nonnegative:1 particular:1 also:1 return:1 well:1 unfortunately:1 reveals:1 broken:1 present:1 appear:1 properly:1 using:1 referenced:1 formula:1 fact:1 sometimes:1 negative:1 means:1 applied:1 failing:1 rightfully:1;patch:8 fix:4 well:3 unit:2 test:2 looked:2 fixes:2 mahout:2 bring:2 date:2 grant:2 going:2 using:2 currently:1 failing:1 new:1 missed:1 first:1 time:1 bump:1 bug:1 thought:1 contributed:1 knew:1 better:1 really:1 wanted:1 nobody:1 wants:1 update:1 given:1 correct:1 definition:1 fixed:1 monster:1 getting:1 errors:1 applying:1 thanks:1 ted:1 says:1 great:1 detail:1 part:1 see:1 much:1 covered:1 also:1 probably:1 get:1 clobbered:1 major:1 shift:1 commons:1 math:1 linear:1 algebra:1 primitives:1 either:1 way:1 sure:1 choices:1 updated:1 applies:1 cleanly:1 trunk:1 includes:1 broken:1 tests:1 pass:1 committed:1 revision:1;2009-09-30T10:29:24.000+0000;2009-10-14T13:03:17.000+0000;;0.2;0.2;8;2009-09-30T10:32:17.033+0000;2009-10-14T13:03:17.623+0000;0;2;2009-09-30T10:33:11.422+0000;2009-10-12T19:11:45.631+0000;2;2009-09-30T10:33:11.422+0000;2009-10-12T19:11:45.631+0000;;
MAHOUT;ASF;Apache Mahout Committee;machine-learning;MAHOUT-183;Major;Closed;ogrisel;srowen;Classification;spits:1 one:1 chunk:1 line:1;line:2 splitter:1 inner:1 loop:1 detects:1 end:1 causes:1 create:1 chunks:1 one:1 worth:1 page:1 content:1 instead:1 respecting:1 cli:1 option:1 simple:1 patch:1 fix:1 follow:1;see:1 pick:1 simply:1 commit:1 comments:1;2009-10-01T11:25:20.000+0000;2009-10-05T10:47:05.000+0000;;0.2;0.2;1;2009-10-04T15:37:33.488+0000;2009-10-04T15:37:33.488+0000;0;1;2009-10-01T11:26:52.856+0000;2009-10-01T11:26:52.856+0000;1;2009-10-01T11:26:52.856+0000;2009-10-01T11:26:52.856+0000;;
MAHOUT;ASF;Apache Mahout Committee;machine-learning;MAHOUT-186;Major;Closed;robinanil;robinanil;;classifier:1 returns:1 erroneous:1 results:1;queue:10 new:6 info:6 insert:5 log:3 pop:3 common:3 category:3 score:3 size:2 simple:1 test:1 fails:1 import:1 apache:1 incorrect:1 expected:1 top:1;order:7 r:7 java:6 list:6 new:6 import:6 dec:6 get:5 keep:5 double:5 descending:4 reverse:4 collections:4 random:4 test:3 sure:3 class:3 use:3 need:3 subclass:3 want:3 data:3 least:3 think:3 patch:3 shows:3 x:3 inc:3 standard:2 custom:2 example:2 element:2 polling:2 queue:2 understand:2 generally:2 top:2 n:2 items:2 make:2 question:2 believe:2 alternate:2 thing:2 code:2 suggesting:2 public:2 gen:2 size:2 fix:1 added:1 used:1 instead:1 apache:1 makes:1 sense:1 seems:1 like:1 done:1 regular:1 methods:1 well:1 cant:1 entire:1 ascending:1 wont:1 able:1 quite:1 last:1 comment:1 say:1 insertion:1 efficient:1 good:1 cache:1 score:1 speed:1 comparisons:1 even:1 little:1 bit:1 results:1 fill:1 pretty:1 simple:1 misunderstood:1 returns:1 heap:1 either:1 mean:1 wrong:1 central:1 requires:1 give:1 imply:1 needed:1 right:1 speaking:1 seem:1 odds:1 works:1 case:1 illustrates:1 meant:1 still:1 saying:1 package:1 logging:1 framework:1 extends:1 void:1 peek:1 add:1 remove:1 system:1 agree:1 probably:1 attached:1 tests:1 pass:1 necessary:1 intermediate:1 several:1 places:1 reply:1 ted:1 ran:1 result:1 clearly:1 sorted:1 committed:1;2009-10-07T12:32:09.000+0000;2009-10-19T00:06:01.000+0000;;0.2 0.1;0.2;10;2009-10-07T12:34:46.925+0000;2009-10-19T00:06:01.050+0000;0;2;2009-10-07T12:34:46.884+0000;2009-10-08T07:09:30.620+0000;2;2009-10-07T12:34:46.884+0000;2009-10-08T07:09:30.620+0000;;
MAHOUT;ASF;Apache Mahout Committee;machine-learning;MAHOUT-187;Major;Closed;emerson;srowen;;throws:1 argument:1 less:1;n:5 rehash:2 public:2 static:2 boolean:2 using:1 happened:1 empty:1 called:1 eventually:1 calls:1 throws:1 illegal:1 argument:1 exception:1 throw:1 new:1 seems:1 less:1 two:1 prime:1 thus:1 suggest:1 return:1 true:1;agree:1 scratching:1 head:1 remember:1 earth:1 written:1 let:1 think:1 sec:1 likelihood:1 make:1 change:1 oh:1 see:1 already:1 changed:1 go:1;2009-10-16T15:43:34.000+0000;2009-10-19T14:44:32.000+0000;;0.1;0.2;2;2009-10-16T15:48:00.258+0000;2009-10-16T15:49:21.725+0000;0;0;;;0;;;;
MAHOUT;ASF;Apache Mahout Committee;machine-learning;MAHOUT-191;Major;Closed;sushil_kb;srowen;;creating:1 term:1 vectors:1 index:1 field:1 exist:1 documents:1;vectors:6 java:6 mahout:5 driver:4 apache:4 term:3 info:3 stored:3 path:3 vector:2 index:2 output:2 using:2 main:2 next:2 field:2 indexed:2 based:1 message:1 http:1 www:1 creating:1 text:1 html:1 checked:1 trunk:1 tried:1 create:1 frequency:1 ran:1 file:1 users:1 data:1 warn:1 unable:1 load:1 native:1 library:1 platform:1 classes:1 applicable:1 compress:1 got:1 brand:1 new:1 compressor:1 exception:1 thread:1 io:1 write:1 running:1 eclipse:1 snow:1 leopard:1 input:1 parameters:1 max:1 weight:1 luke:1 shows:1 following:1 fields:1 omit:1 norms:1;java:12 vectors:7 main:6 apache:6 mahout:6 point:4 null:4 index:3 field:3 get:3 io:3 result:3 empty:3 seems:2 problem:2 documents:2 using:2 work:2 way:2 revision:2 working:2 copy:2 writer:2 append:2 new:2 return:2 doc:2 mapper:2 id:2 document:2 behalf:2 committed:2 term:1 made:1 following:1 changes:1 make:1 sure:1 right:1 wanted:1 run:1 topic:1 modeling:1 output:1 driver:1 break:1 write:1 try:1 string:1 noticed:1 different:1 returned:1 vector:1 previous:1 non:1 happens:1 getting:1 called:1 attached:1 patch:1 find:1 better:1 know:1 please:1 update:1 accordingly:1 may:1 submit:1 clear:1 status:1 yeah:1 variant:1 patches:1 submitters:1 override:1 standard:1 method:1 available:1 undesirable:1 cut:1 calls:1 super:1;2009-10-28T08:14:54.000+0000;2009-12-07T07:34:47.000+0000;;0.3;0.3;5;2009-10-28T08:16:10.013+0000;2009-12-07T07:34:47.229+0000;0;2;2009-10-28T08:19:04.592+0000;2009-10-29T12:39:45.855+0000;2;2009-10-28T08:19:04.592+0000;2009-10-29T12:39:45.855+0000;;
MAHOUT;ASF;Apache Mahout Committee;machine-learning;MAHOUT-192;Major;Closed;jg;srowen;Collaborative Filtering;catch:1;catch:1 correctly:1 crashes:1 burns:1 pretty:1 much:1 always:1 except:1;good:1 catch:1 fixed:1;2009-10-29T19:04:35.000+0000;2009-10-29T19:22:22.000+0000;;0.3;0.3;1;2009-10-29T19:22:22.538+0000;2009-10-29T19:22:22.538+0000;0;0;;;0;;;;
MAHOUT;ASF;Apache Mahout Committee;machine-learning;MAHOUT-193;Major;Closed;jnioche;srowen;Math;created:1 wrong:1 cardinality:1;cardinality:1 rows:1 used:1 creating:1 e:1 g:1 cases:1 vector:1 non:1 zero:1 elements:1;yes:1 seems:1 like:1 clear:1 little:1 bug:1 committed:1;2009-10-29T22:31:47.000+0000;2009-12-12T11:32:58.000+0000;;0.2;0.3;1;2009-12-12T11:32:58.380+0000;2009-12-12T11:32:58.380+0000;0;1;2009-10-29T22:32:39.478+0000;2009-10-29T22:32:39.478+0000;1;2009-10-29T22:32:39.478+0000;2009-10-29T22:32:39.478+0000;;
MAHOUT;ASF;Apache Mahout Committee;machine-learning;MAHOUT-194;Minor;Closed;jg;srowen;Collaborative Filtering;twister:1 writes:1 system:1;parts:2 mahout:2 taste:2 maths:2 system:2 possible:2 use:1 twister:1 writes:1 problem:1 really:1 library:1 ever:1 print:1 unfortunately:1 affects:1 users:1 probably:1 needs:1 fixed:1 upstream:1 using:1 forked:1 version:1 might:1 considered:1 given:1 apache:1 license:1 know:1 affected:1 also:1;actually:4 version:4 mahout:3 project:3 see:3 maven:3 copy:3 issue:2 possible:2 math:2 first:2 agree:1 little:1 annoying:1 output:1 standard:1 harm:1 say:1 fork:1 merely:1 adjust:1 seems:1 like:1 overkill:1 mind:1 filing:1 request:1 yes:1 whole:1 uses:1 twister:1 tentatively:1 closing:1 reasons:1 author:1 says:1 addressed:1 release:1 includes:1 thanks:1 trunk:1 core:1 build:1 taste:1 web:1 gets:1 included:1 manually:1 move:1 correct:1 going:1 wrong:1 setup:1 admit:1 still:1 bit:1 surprising:1 module:1 separate:1 anywhere:1 coming:1 believe:1 available:1 include:1 jar:1 stray:1 old:1 directory:1 well:1 problem:1 checking:1 things:1;2009-11-02T18:38:32.000+0000;2009-11-02T22:59:49.000+0000;;;0.3;4;2009-11-02T20:09:49.480+0000;2009-11-03T12:24:33.694+0000;0;0;;;0;;;;
MAHOUT;ASF;Apache Mahout Committee;machine-learning;MAHOUT-197;Minor;Closed;drew.farris;dlwh;Clustering;job:1 jar:1 file:1 set:1 leads:1 apache:1 mahout:1 clustering:1;java:10 apache:8 mahout:6 info:4 clustering:3 job:3 jar:2 core:2 class:2 input:2 configuration:2 run:2 child:2 line:2 target:1 snapshot:1 vectors:1 cluster:1 w:1 k:1 v:1 warn:1 file:1 set:1 user:1 classes:1 may:1 found:1 see:1 string:1 total:1 paths:1 process:1 running:1 map:1 reduce:1 task:1 id:1 status:1 failed:1 main:1 caused:1 net:1 fixed:1 adding:1 following:1 attach:1 trivial:1 patch:1;fixed:1 thanks:1 patch:1;2009-11-10T04:02:22.000+0000;2009-12-07T06:04:17.000+0000;;0.2;0.3;1;2009-12-07T06:04:17.403+0000;2009-12-07T06:04:17.403+0000;0;1;2009-11-10T04:03:07.231+0000;2009-11-10T04:03:07.231+0000;1;2009-11-10T04:03:07.231+0000;2009-11-10T04:03:07.231+0000;;
MAHOUT;ASF;Apache Mahout Committee;machine-learning;MAHOUT-203;Trivial;Closed;floleibert;srowen;;flush:1 content:1 necessarily:1 written:1 disk:1;needs:1 flush:1 returning:1 number:1 vectors:1 written:1;seems:1 easy:1 committed:1 fix:1 flush:1 close:1 writer:1;2009-11-19T05:27:14.000+0000;2010-01-03T16:10:29.000+0000;;0.4;0.3;1;2010-01-03T16:10:29.052+0000;2010-01-03T16:10:29.052+0000;0;0;;;0;;;;
MAHOUT;ASF;Apache Mahout Committee;machine-learning;MAHOUT-207;Major;Closed;jake.mannix;gsingers;Math;care:1 order:1 iteration:1 elements:1;v:3 elements:2 discussed:1 mahout:1 implemented:1 simply:1 like:1 obviates:1 need:1 sort:1 case:1 random:1 access:1 hash:1 based:1 implementation:1 also:1 index:1 double:1 avoids:1 wrong:1 sparse:1 vectors:1 zero:1 returned:1;patch:7 vector:7 equals:6 sparse:5 test:4 remove:4 mahout:4 like:4 done:4 values:4 set:4 need:3 method:3 work:3 zero:3 call:3 equivalent:3 implementation:3 one:3 entry:3 currently:2 consistent:2 vis:2 trunk:2 fails:2 bug:2 unit:2 really:2 exhaustive:2 compatibility:2 suite:2 though:2 include:2 case:2 gets:2 think:2 handle:2 previous:2 right:2 based:2 indices:2 double:2 way:2 static:2 fixed:2 whoops:1 pulled:1 trigger:1 finished:1 writing:1 fact:1 submitting:1 fix:1 shortly:1 upgrading:1 major:1 adds:1 bare:1 bones:1 described:1 passes:1 volunteers:1 forgot:1 see:1 actually:1 lot:1 equivalence:1 testing:1 somehow:1 missed:1 updated:1 new:1 moved:1 instead:1 boolean:1 sorted:1 relate:1 https:1 issues:1 apache:1 browse:1 looks:1 use:1 addition:1 elements:1 answer:1 iteration:1 order:1 dependent:1 tests:1 also:1 check:1 happened:1 explicitly:1 affect:1 computation:1 latter:1 fine:1 former:1 superseded:1 loosing:1 benefits:1 explicit:1 stuff:1 wondered:1 past:1 approach:1 ignore:1 possibly:1 seems:1 tradeoffs:1 w:1 definitely:1 optimization:1 fast:1 trivial:1 hash:1 yes:1 array:1 vectors:1 exactly:1 represented:1 start:1 current:1 becomes:1 suggest:1 efficiently:1 useful:1 compact:1 removes:1 zeroes:1 finds:1 small:1 space:1 representation:1 either:1 require:1 contract:1 regarding:1 non:1 overridden:1 smartly:1 subclasses:1 ie:1 two:1 compared:1 iterate:1 checking:1 dense:1 walked:1 parallel:1 makes:1 sense:1 argues:1 even:1 abstract:1 common:1 code:1 committed:1 seem:1 agree:1 rather:1 continue:1 discussing:1 better:1 ways:1 desired:1;2009-11-23T19:19:45.000+0000;2010-01-21T22:43:24.000+0000;;0.2;0.3;16;2009-11-23T19:23:25.233+0000;2010-01-21T22:39:20.910+0000;0;1;2009-11-23T21:25:42.894+0000;2009-11-23T21:25:42.894+0000;1;2009-11-23T21:25:42.894+0000;2009-11-23T21:25:42.894+0000;;
