Project;Owner;Manager;Category;Key;Priority;Status;Reporter;Assignee;Components;SummaryTopWords;DescriptionTopWords;CommentsTopWords;CreationDate;ResolutionDate;LastUpdateDate;AffectsVersions;FixVersions;NoComments;FirstCommentDate;LastCommentDate;NoWatchers;NoAttachments;FirstAttachmentDate;LastAttachmentDate;NoAttachedPatches;FirstAttachedPatchDate;LastAttachedPatchDate;InwardIssueLinks;OutwardIssueLinks
IVY;ASF;Apache Ant Committee;build-management;IVY-1028;Major;Resolved;djn;maartenc;Core;snapshot:1 issues:1 using:1 false:1;ivy:71 snapshot:61 ga:60 resolve:43 http:26 true:20 maven:20 java:16 default:16 name:14 jar:13 found:12 tried:11 pom:11 metadata:10 snapshots:10 module:9 dependency:9 net:8 client:7 error:7 url:7 revision:6 ant:6 dependencies:6 file:6 changing:6 use:5 root:5 apache:5 repository:5 artifact:5 ref:5 analyzer:5 rev:5 cache:5 pattern:4 settings:4 version:4 organisation:4 central:4 available:4 parent:4 download:3 jars:3 properties:3 project:3 transitive:3 c:3 users:3 work:3 trunk:3 downloading:3 get:3 bug:2 try:2 organization:2 original:2 daniel:2 nielsen:2 user:2 run:2 fetch:2 following:2 classifier:2 chain:2 test:2 configurations:2 core:2 output:2 resolving:2 checking:2 collections:2 changed:1 added:1 fail:1 think:1 seems:1 caused:1 happens:1 add:1 helps:1 please:1 open:1 ticket:1 message:1 sent:1 tuesday:1 february:1 pm:1 subject:1 issue:1 hi:1 currently:1 evaluating:1 management:1 like:1 seen:1 far:1 trouble:1 versions:1 make:1 contains:1 numbers:1 locations:1 encoding:1 caches:1 type:1 www:1 instance:1 schemas:1 info:1 false:1 analysis:1 snip:1 configuration:1 verbose:1 working:1 md:1 ok:1 successful:1 problem:1 occured:1 index:1 size:1 declaring:1 apparently:1 expects:1 identifies:1 correct:1 tries:1 listing:1 stuff:1 need:1 poms:1 attribute:1 naming:1 resolves:1 regardless:1 wrong:1;ivy:78 resolve:44 java:41 apache:33 core:12 true:12 name:7 pattern:6 root:6 ref:6 revision:5 m2:4 cache:4 default:4 organisation:4 module:4 artifact:4 use:4 parser:3 ant:3 settings:3 classifier:3 central:3 snapshot:3 net:3 following:3 trunk:2 give:2 try:2 get:2 collections:2 properties:2 file:2 project:2 chain:2 metadata:2 using:2 problem:2 defined:2 possible:2 fix:2 enough:2 fixed:1 retried:1 still:1 fails:1 time:1 index:1 size:1 parse:1 execute:1 snip:1 trace:1 looks:1 like:1 version:1 encoding:1 caches:1 type:1 false:1 remove:1 well:1 work:1 around:1 bad:1 pom:1 library:1 need:1 also:1 encountering:1 triggered:1 appears:1 occur:1 patterns:1 therefore:1 bug:1 adding:1 element:1 within:1 versions:1 line:1 code:1 naively:1 suggest:1 none:1 cause:1 string:1 return:1 configured:1 maven:1 compatible:1 always:1 end:1 unified:1 know:1 make:1 sense:1 define:1 needed:1 simple:1 method:1 example:1 alternate:1 fixes:1 issue:1 see:1 earlier:1 comments:1 explanations:1 committed:1;2009-02-04T08:55:38.000+0000;2009-05-24T22:32:30.000+0000;;2.0;2.1.0-RC2;5;2009-02-10T22:03:06.760+0000;2009-05-24T22:32:30.837+0000;0;2;2009-05-19T03:12:06.606+0000;2009-05-19T05:01:30.577+0000;2;2009-05-19T03:12:06.606+0000;2009-05-19T05:01:30.577+0000;;
IVY;ASF;Apache Ant Committee;build-management;IVY-1036;Major;Resolved;wolfc;mbenson;Maven Compatibility;latest:1 integration:1 resolved:1 maven:1 snapshot:1 repository:1 true:1;snapshot:15 cache:13 snapshots:9 http:9 maven:5 found:5 pom:5 metadata:4 url:4 latest:3 integration:2 go:2 listing:2 revisions:2 revs:2 response:2 status:2 client:2 error:2 requested:1 revision:1 effect:1 always:1 end:1 release:1 given:1 following:1 ivy:1 unique:1 versions:1 md:1 file:1;latest:3 integration:3 ivy:3 patch:3 think:2 added:2 test:2 maven:2 important:2 false:2 alternate:1 based:1 update:1 existing:1 behaviour:1 instead:1 creating:1 new:1 one:1 fully:1 understand:1 behaves:1 differently:1 give:1 concrete:1 example:1 fails:1 handle:1 proper:1 description:1 complete:1 source:1 found:1 https:1 gist:1 failing:1 cloned:1 lacking:1 idea:1 go:1 addressing:1 issue:1 happens:1 reading:1 stuff:1 never:1 triggered:1 allows:1 deploying:1 snapshots:1 quite:1 interoperability:1 e:1 approach:1 work:1 artifacts:1 deployed:1 thus:1 illustrate:1 previous:1 point:1 shows:1 works:1 proposed:1 review:1 appreciated:1 response:1 seems:1 working:1 properly:1 version:1 yet:1 matt:1 merged:1 little:1 modification:1 x:1 branch:1 compatibility:1 thanks:1;2009-02-27T08:18:17.000+0000;2012-10-16T19:36:50.000+0000;;2.0;2.3.0-RC2;11;2009-02-27T08:19:20.081+0000;2012-10-18T19:36:16.625+0000;0;2;2009-02-27T08:19:20.035+0000;2012-10-15T22:04:38.436+0000;1;2012-10-15T22:04:38.436+0000;2012-10-15T22:04:38.436+0000;;
IVY;ASF;Apache Ant Committee;build-management;IVY-1037;Major;Closed;martineigenbrodt;maartenc;Ant Core;task:1 work:1 chained:1;task:3 point:2 uses:2 return:2 values:2 child:2 attribute:1 chained:1 find:1 existing:1 revision:1 attach:1 show:1 problem:1 debuged:1 turn:1 doc:1 says:1 must:1 either:1 know:1 fix:1;test:6 problem:4 commit:3 solved:3 sure:2 chained:2 module:2 revision:2 give:2 apache:2 martin:2 implement:2 real:2 thanks:2 know:2 reproduce:1 bug:1 made:1 current:1 correct:1 behaviour:1 situation:1 good:1 ideas:1 expect:1 take:1 revisions:1 example:1 n:1 next:1 number:1 ivy:1 code:1 think:1 must:1 way:1 ask:1 artifacts:1 like:1 including:1 child:1 functional:1 point:1 view:1 agree:1 taking:1 account:1 seems:1 natural:1 difficult:1 least:1 document:1 limitation:1 clearly:1 hard:1 allow:1 attribute:1 contain:1 comma:1 space:1 list:1 multiple:1 users:1 specify:1 individual:1 however:1 solution:1 xavier:1 implemented:1 method:1 added:1 trunk:1 try:1 see:1 solves:1 world:1 considered:1 commiting:1 done:1 better:1 yet:1 wanted:1 committing:1 thing:1 changed:1 merged:1 class:1 already:1 existing:1 committed:1 well:1 contribution:1;2009-03-02T09:49:36.000+0000;2009-03-05T07:23:24.000+0000;;;2.1.0-RC1;10;2009-03-02T09:55:30.365+0000;2009-03-05T21:55:03.928+0000;0;1;2009-03-02T09:55:30.329+0000;2009-03-02T09:55:30.329+0000;1;2009-03-02T09:55:30.329+0000;2009-03-02T09:55:30.329+0000;;
IVY;ASF;Apache Ant Committee;build-management;IVY-1041;Major;Resolved;shemnon;maartenc;Core;ivy:1 handle:1 classifier:1 attribute:1 artifacts:1 inside:1 dependency:1 elements:1;ivy:4 element:3 mule:3 file:2 classifier:2 dependency:2 core:2 generated:2 appears:1 translation:1 maven:1 pom:1 placing:1 attribute:1 artifact:1 rather:1 handles:1 reproduce:1 settings:1 relevant:1 error:1 output:1 isis:1 following:1 line:1 works:1 move:1;release:3 attribute:2 ivy:2 think:2 fixed:2 trunk:2 location:1 generated:1 classifier:1 correct:1 artifact:1 element:1 however:1 seems:1 ignore:1 give:1 try:1 thanks:1 local:1 build:1 works:1 see:1 pressing:1 bugs:1 patch:1 include:1 fix:1 version:1 create:1 soon:1 gets:1;2009-03-04T22:12:10.000+0000;2009-03-05T23:18:17.000+0000;;2.0;2.1.0-RC1;4;2009-03-05T23:09:43.921+0000;2009-03-06T07:53:21.489+0000;0;0;;;0;;;;
IVY;ASF;Apache Ant Committee;build-management;IVY-1043;Major;Resolved;sjtai;maartenc;Documentation;texts:1 right:1 aligned:1 testimonials:1 section:1;texts:1 following:1 url:1 right:1 aligned:1 starting:1 section:1 testimonials:1 http:1 ant:1 apache:1 ivy:1 history:1 latest:1 milestone:1 book:1 html:1 viewed:1 march:1 gmt:1;seems:1 ok:1 release:1;2009-03-06T10:25:03.000+0000;2009-10-24T21:38:18.000+0000;;;2.1.0;1;2009-10-24T21:38:18.146+0000;2009-10-24T21:38:18.146+0000;0;0;;;0;;;;
IVY;ASF;Apache Ant Committee;build-management;IVY-1045;Critical;Resolved;mbenson;;Documentation;ivy:1 download:1 page:1 serves:1 checksums:1 mirrors:1;checksums:2 security:1 sake:1 customary:1 serve:1 http:1 www:1 apache:1 currently:1 stands:1 downloading:1 file:1 checksum:1 mirror:1 negate:1 whole:1 point:1;site:2 committed:1 revision:1 regenerated:1 release:1 fixed:1 also:1 deploying:1 new:1 please:1 make:1 sure:1 permissions:1 files:1 allow:1 read:1 write:1 ant:1 group:1;2009-03-09T16:04:34.000+0000;2009-04-03T03:42:28.000+0000;;2.0;2.1.0;1;2009-04-03T03:42:28.313+0000;2009-04-03T03:42:28.313+0000;0;0;;;0;;;;
IVY;ASF;Apache Ant Committee;build-management;IVY-1052;Trivial;Resolved;borice;maartenc;Ant;false:1 attribute:1 ivy:1 resolve:1;ivy:3 resolve:3 dots:2 shown:2 according:1 page:1 http:1 ant:1 apache:1 history:1 latest:1 release:1 use:1 html:1 task:1 accepts:1 attribute:1 called:1 specifies:1 downloads:1 periods:1 build:1 file:1 false:1 still:1 downloading:1;attaching:1 fix:1 wee:1 need:1 delay:1 calling:1 message:1 prepare:1 called:1 logger:1 actually:1 used:1 yet:1 initialized:1 applied:1 patch:1 trunk:1 thanks:1 lot:1;2009-03-20T17:30:24.000+0000;2012-03-06T22:21:01.000+0000;;2.0;2.3.0-RC1;2;2012-03-06T21:47:23.524+0000;2012-03-06T22:21:02.063+0000;0;1;2012-03-06T21:47:23.428+0000;2012-03-06T21:47:23.428+0000;1;2012-03-06T21:47:23.428+0000;2012-03-06T21:47:23.428+0000;;
IVY;ASF;Apache Ant Committee;build-management;IVY-1054;Trivial;Resolved;vbossica;maartenc;Documentation;wrong:1 url:1 installation:1 html:1;ivy:6 http:3 apache:3 ant:2 jar:2 according:1 installation:1 documentation:1 history:1 trunk:1 install:1 html:1 possible:1 get:1 www:1 archive:1 currently:1 missing:1 release:1 one:1 possibility:1 change:1 link:1 maven:1;documentation:1 updated:1 release:1;2009-03-26T08:14:11.000+0000;2009-04-06T21:56:16.000+0000;;2.0;2.1.0-RC2;1;2009-04-06T21:56:16.567+0000;2009-04-06T21:56:16.567+0000;0;0;;;0;;;;
IVY;ASF;Apache Ant Committee;build-management;IVY-1056;Trivial;Resolved;michael.kebe;maartenc;Ant;wrong:1 messages:1;places:2 http:2 message:1 passed:1 wrong:1 says:1 provided:1 executed:1 task:1 see:1 www:1 google:1 lr:1 q:1 apache:1;fixed:1 trunk:1 thanks:1 reporting:1;2009-04-06T12:59:58.000+0000;2009-04-10T21:40:09.000+0000;;2.3.0-RC1;2.1.0-RC2;1;2009-04-10T21:40:08.990+0000;2009-04-10T21:40:08.990+0000;0;0;;;0;;;;
IVY;ASF;Apache Ant Committee;build-management;IVY-1058;Major;Resolved;andrey.lomakin;maartenc;Maven Compatibility;resolve:1 type:1 dependencies:1 jar:1 extension:1;seam:6 module:3 dependency:3 pom:2 method:2 use:2 ga:2 parsing:1 type:1 list:1 well:1 example:1 following:1 code:1 ivy:1 tried:1 load:1 instead:1 jar:1 described:1 like:1;type:4 jar:2 token:2 thanks:1 contribution:1 applied:1 patch:1 trunk:1 added:1 test:1 give:1 try:1 confirm:1 fixes:1 find:1 way:1 make:1 go:1 folder:1 goes:1 maybe:1 use:1 instead:1 retrieve:1 pattern:1 problem:1 resolved:1 transitive:1 dependency:1 control:1 explicitly:1 tell:1;2009-04-07T09:26:10.000+0000;2009-04-15T21:30:03.000+0000;;2.0;2.1.0-RC2;4;2009-04-15T21:30:03.065+0000;2009-04-23T21:58:42.498+0000;0;1;2009-04-07T10:20:37.286+0000;2009-04-07T10:20:37.286+0000;1;2009-04-07T10:20:37.286+0000;2009-04-07T10:20:37.286+0000;;
IVY;ASF;Apache Ant Committee;build-management;IVY-1060;Major;Resolved;rewbs;hibou;Core;encoding:2 fails:1 url:1 list:1 different:1 default:1;encoding:8 default:4 list:2 urls:2 system:2 string:2 used:2 data:2 url:2 assumes:1 encoded:1 problematic:1 code:1 converts:1 content:1 r:1 specified:1 constructor:1 match:1 actual:1 read:1 ends:1 garbage:1 pattern:1 matcher:1 fails:1 causes:1 issue:1 z:1 os:1 e:1 g:1 containing:1 typically:1 retrieved:1 network:1 ascii:1 specify:1 property:1 command:1 line:1 bit:1 big:1 hammer:1 particular:1 suitable:1 ivy:1 within:1 application:1 assume:1 input:1;patch:2 attaching:1 resolves:1 issue:1 seeing:1 z:1 os:1 passes:1 ivy:1 tests:1 windows:1 otherwise:1 tested:1 applied:1 thanks:1;2009-04-08T18:15:29.000+0000;2012-08-15T15:41:06.000+0000;;2.3.0-RC1 2.1.0 2.0;2.4.0-RC1 2.3.0-RC2;2;2009-04-08T18:17:36.628+0000;2012-08-15T15:41:06.107+0000;0;1;2009-04-08T18:17:36.598+0000;2009-04-08T18:17:36.598+0000;1;2009-04-08T18:17:36.598+0000;2009-04-08T18:17:36.598+0000;;
IVY;ASF;Apache Ant Committee;build-management;IVY-1062;Major;Closed;fraenkel;;Core;broke:1 dynamic:1 revisions:1;line:4 null:4 invoked:3 returned:3 nothing:3 revision:2 called:2 third:2 resolved:2 mr:2 defined:1 resolve:1 locate:1 resource:1 first:1 set:1 really:1 affect:1 yet:1 second:1 sets:1 current:1 module:1 wiping:1 one:1 finds:1 exit:1 loop:1 knowing:1 errors:1 good:1 thing:1 point:1 returns:1 obviously:1 wrong:1;never:1 mind:1 implemented:1 look:1 previous:1 resolved:1 revision:1;2009-04-11T04:45:09.000+0000;2009-04-11T13:34:55.000+0000;;2.0;;1;2009-04-11T13:34:55.228+0000;2009-04-11T13:34:55.228+0000;0;0;;;0;;;;
IVY;ASF;Apache Ant Committee;build-management;IVY-1066;Critical;Resolved;hdockter;maartenc;Maven Compatibility;ivy:1 handle:1 maven:1 dependencies:1 type:1 test:1 jar:1 correctly:1;http:3 resolve:3 test:2 ivy:2 maven:2 repository:2 jar:2 bug:1 originally:1 posted:1 see:1 browse:1 attached:1 case:1 build:1 run:1 ant:1 get:1 error:1 misinterpretation:1 pom:1 information:1 understand:1 works:1 problem:1 looks:1 url:1 look:1 tests:1;patch:3 think:2 problem:2 thanks:2 applied:1 trunk:1 fix:1 please:1 give:1 try:1 confirm:1 indeed:1 solves:1 fast:1 many:1 works:1 chance:1 make:1 stream:1 decided:1 yet:1 included:1 final:1 release:1 info:1;2009-04-16T19:47:38.000+0000;2009-04-16T21:54:20.000+0000;;2.1.0-RC1;2.1.0-RC2;4;2009-04-16T21:54:20.342+0000;2009-04-17T08:24:38.733+0000;0;1;2009-04-16T19:48:41.390+0000;2009-04-16T19:48:41.390+0000;0;;;;
IVY;ASF;Apache Ant Committee;build-management;IVY-1068;Major;Resolved;mscurtescu;maartenc;Documentation;printer:1 friendly:1 link:1 broken:1;link:2 printer:2 friendly:2 version:2 http:2 ant:2 apache:2 ivy:2 history:2 html:2 documentation:1 broken:1 page:1 title:1 index:1 links:1 book:1;xavier:1 explain:1 generate:1 book:1 html:1 file:1 fixed:1 site:1 becomes:1 online:1;2009-04-16T22:40:29.000+0000;2009-07-23T22:44:04.000+0000;;2.1.0-RC1;2.1.0-RC2;2;2009-04-21T21:41:00.424+0000;2009-07-23T22:44:04.904+0000;0;0;;;0;;;;
IVY;ASF;Apache Ant Committee;build-management;IVY-1069;Major;Resolved;mihael;maartenc;Ant;ivy:1 task:1 find:1 artifact:1 nexus:1;ivy:118 http:118 nexus:95 content:94 repositories:94 snapshots:94 url:47 found:41 hr:28 index:24 response:24 using:20 list:19 code:16 resources:16 revision:14 property:13 status:12 client:12 error:12 problem:12 listing:12 java:12 io:12 indicate:12 success:12 see:12 log:12 detail:12 snapshot:12 new:10 setting:8 project:8 echo:6 build:5 jar:5 version:4 artifacts:3 name:3 working:3 wonderland:3 overriding:3 previous:3 definition:3 number:3 urls:3 matched:3 find:2 task:2 leads:2 organisation:2 set:2 successful:2 artifact:2 trying:1 based:1 published:1 unable:1 correct:1 incorrect:1 calculated:1 investigation:1 contains:1 dot:1 produces:1 total:1 time:1 seconds:1 issue:1 looked:1 instead:1 simple:1 dots:1 instance:1 goes:1 well:1;organization:3 patterns:2 problem:2 saw:1 pattern:1 nexus:1 use:1 token:1 try:1 replace:1 organisation:1 tell:1 us:1 ivy:1 behaves:1 differently:1 reproduce:1 using:1 fixed:1 trunk:1 fix:1 please:1 reopen:1 issue:1;2009-04-22T09:44:09.000+0000;2009-06-09T21:32:31.000+0000;;2.1.0-RC1 2.0;2.1.0-RC2;2;2009-04-23T21:55:17.820+0000;2009-06-09T21:32:30.956+0000;0;0;;;0;;;;
