Project;Owner;Manager;Category;Key;Priority;Status;Reporter;Assignee;Components;SummaryTopWords;DescriptionTopWords;CommentsTopWords;CreationDate;ResolutionDate;LastUpdateDate;AffectsVersions;FixVersions;NoComments;FirstCommentDate;LastCommentDate;NoWatchers;NoAttachments;FirstAttachmentDate;LastAttachmentDate;NoAttachedPatches;FirstAttachedPatchDate;LastAttachedPatchDate;InwardIssueLinks;OutwardIssueLinks
CRUNCH;ASF;Apache Crunch Committee;library;CRUNCH-39;Major;Closed;jghoman;jghoman;;java:1 needs:1 apache:1 license:1;java:1 needs:1 license:1 header:1 rat:1 failing:1 build:1;add:1 license:1 header:1 build:1 happy:1 fixed:1 thanks:1 close:1 issues:1;2012-08-09T22:53:32.000+0000;2012-08-09T23:04:54.000+0000;;;0.3.0;3;2012-08-09T22:54:25.495+0000;2012-09-17T06:41:29.707+0000;0;1;2012-08-09T22:54:25.458+0000;2012-08-09T22:54:25.458+0000;1;2012-08-09T22:54:25.458+0000;2012-08-09T22:54:25.458+0000;;
CRUNCH;ASF;Apache Crunch Committee;library;CRUNCH-43;Major;Closed;gabriel.reid;gabriel.reid;;remove:1 record:1 use:1 serialization:1;serialization:1 currently:1 uses:1 single:1 instance:1 causes:1 problems:1 e:1 invalid:1 results:1 nesting:1 within:1 another:1 data:1 structure:1;resolved:1 commit:1 close:1 issues:1;2012-08-12T19:37:11.000+0000;2012-08-12T19:46:04.000+0000;;;0.3.0;2;2012-08-12T19:46:04.292+0000;2012-09-17T06:41:29.503+0000;0;1;2012-08-12T19:37:32.034+0000;2012-08-12T19:37:32.034+0000;1;2012-08-12T19:37:32.034+0000;2012-08-12T19:37:32.034+0000;;
CRUNCH;ASF;Apache Crunch Committee;library;CRUNCH-44;Major;Closed;gabriel.reid;gabriel.reid;;deep:1 copy:1 map:1 work:1;detached:2 maps:1 correctly:1 deep:1 copied:1 value:1 requested:1 leading:1 incorrect:1 results:1 anywhere:1 values:1 used:1 e:1 join:1;resolved:1 commit:1 close:1 issues:1;2012-08-12T19:47:46.000+0000;2012-08-12T19:56:16.000+0000;;0.3.0;0.3.0;2;2012-08-12T19:56:16.164+0000;2012-09-17T06:41:30.393+0000;0;1;2012-08-12T19:49:00.641+0000;2012-08-12T19:49:00.641+0000;1;2012-08-12T19:49:00.641+0000;2012-08-12T19:49:00.641+0000;;
CRUNCH;ASF;Apache Crunch Committee;library;CRUNCH-45;Major;Closed;gabriel.reid;gabriel.reid;;deep:1 copying:1 collection:1 map:1 work:1;deep:2 copying:2 similar:1 recently:1 fixed:1 bugs:1 collections:1 map:1 types:1 type:1 family:1 also:1 work:1;currently:1 working:1 one:1 yet:1 complete:1 patch:1 ready:1 resolved:1 commit:1 close:1 issues:1;2012-08-12T20:04:07.000+0000;2012-08-16T05:09:34.000+0000;;0.3.0;0.3.0;3;2012-08-12T20:04:50.466+0000;2012-09-17T06:41:29.877+0000;0;0;;;0;;;;
CRUNCH;ASF;Apache Crunch Committee;library;CRUNCH-46;Major;Closed;kiyan;;;scrunch:1 jobs:1 launched:1 using:1 done:1 shipped:1 jar:1 code:1;pipeline:5 line:5 run:4 code:3 scrunch:3 counts:3 done:3 method:3 words:2 tasks:2 apache:2 crunch:2 job:2 suppose:1 following:1 example:1 read:1 shakes:1 map:1 z:1 split:1 w:1 count:1 write:1 user:1 results:1 however:1 changing:1 last:1 produces:1 errors:1 problem:1 adds:1 jar:1 generated:1 running:1 modified:1 take:1 actions:1 launching:1 ensure:1 users:1 launch:1 jobs:1 regardless:1 conclude:1 pipelines:1;patch:1 fixes:1 problem:1 adding:1 code:1 done:1 ships:1 jar:1 job:1 committed:1 thanks:1 close:1 issues:1;2012-08-14T21:13:09.000+0000;2012-08-14T22:12:17.000+0000;;;0.3.0;3;2012-08-14T21:31:45.438+0000;2012-09-17T06:41:30.291+0000;0;1;2012-08-14T21:31:45.431+0000;2012-08-14T21:31:45.431+0000;1;2012-08-14T21:31:45.431+0000;2012-08-14T21:31:45.431+0000;;
CRUNCH;ASF;Apache Crunch Committee;library;CRUNCH-47;Major;Closed;ssmith;;IO;inputs:1 outputs:1 use:1 non:1 default:1;java:6 file:5 system:5 apache:5 use:4 crunch:3 input:3 output:3 files:3 get:3 exception:2 configured:2 default:2 path:2 test:2 called:2 fs:2 calls:2 getting:1 following:1 trying:1 elastic:1 native:1 intermediate:1 thread:1 main:1 object:1 support:1 access:1 request:1 bucket:1 possibly:1 obtain:1 supporting:1 exists:1 io:1 looks:1 like:1 number:1 configuration:1 assume:1 fail:1 also:1 rename:1 works:1 source:1 destination:1 breaks:1 final:1 upload:1;attached:1 patch:1 replaces:1 calls:1 get:1 path:1 uses:1 copy:1 true:1 instead:1 rename:1 dest:1 different:1 file:1 systems:1 great:1 stuff:1 shawn:1 thank:1 much:1 contributing:1 committed:1 close:1 issues:1;2012-08-14T22:29:35.000+0000;2012-08-14T23:14:06.000+0000;;0.3.0;0.3.0;3;2012-08-14T22:36:57.807+0000;2012-09-17T06:41:29.469+0000;0;1;2012-08-14T22:36:57.800+0000;2012-08-14T22:36:57.800+0000;1;2012-08-14T22:36:57.800+0000;2012-08-14T22:36:57.800+0000;;
CRUNCH;ASF;Apache Crunch Committee;library;CRUNCH-49;Major;Closed;gabriel.reid;gabriel.reid;;materializing:1 containing:1 combination:1 specific:1 reflect:1 data:1 work:1;work:2 calling:1 materialize:1 contains:1 mix:1 specific:1 reflect:1 data:1 throws:1 use:1 case:1 related:1 using:1 newer:1 see:1 crunch:1 still:1 supported:1 underlying:1 version:1;committed:1;2012-08-22T18:33:47.000+0000;2012-08-22T18:37:22.000+0000;;0.3.0;0.3.0;1;2012-08-22T18:37:22.572+0000;2012-08-22T18:37:22.572+0000;0;1;2012-08-22T18:36:29.804+0000;2012-08-22T18:36:29.804+0000;1;2012-08-22T18:36:29.804+0000;2012-08-22T18:36:29.804+0000;;
CRUNCH;ASF;Apache Crunch Committee;library;CRUNCH-52;Major;Closed;robertchu;rahul.sharma;;file:2 writing:1 text:1 types:1 fills:1;currently:1 writing:1 text:1 file:1 provided:1 unwrap:1 types:1;class:7 java:6 types:5 apis:5 text:4 apache:4 crunch:4 modified:4 write:3 data:3 using:3 back:3 string:3 output:3 format:3 use:3 strings:3 issue:3 try:2 pipeline:2 type:2 test:2 records:2 like:2 case:2 mechanism:2 select:2 think:2 pass:2 created:2 also:2 time:2 looks:2 want:2 keep:2 backwards:2 compatibility:2 thanks:2 insights:2 still:2 cater:2 look:2 used:2 issues:2 addition:1 throws:1 io:1 person:1 convert:1 allowed:1 files:1 behavior:1 places:1 recommended:1 solution:1 converts:1 record:1 modify:1 method:1 delegate:1 datum:1 contains:1 given:1 change:1 written:1 formats:1 make:1 sense:1 include:1 configure:1 based:1 family:1 yes:1 already:1 function:1 interface:1 going:1 discussion:1 depending:1 corresponding:1 components:1 cases:1 explicitly:1 conversion:1 apologies:1 delay:1 reviewing:1 release:1 taking:1 lot:1 free:1 patch:1 good:1 thought:1 path:1 methods:1 default:1 argument:1 old:1 code:1 josh:1 original:1 related:1 open:1 believe:1 create:1 additional:1 variants:1 two:1 single:1 backward:1 comparability:1 alternatively:1 people:1 handle:1 understanding:1 much:1 similar:1 quite:1 interchangeably:1 writing:1 take:1 took:1 passed:1 determine:1 instead:1 work:1 way:1 w:1 exactly:1 reuse:1 possible:1 another:1 version:1 protected:1 run:1 fixed:1 nits:1 committed:1 closing:1 resolved:1;2012-08-28T06:26:15.000+0000;2012-09-07T12:34:05.000+0000;;0.3.0;0.4.0;11;2012-08-28T10:58:42.341+0000;2012-11-16T20:06:45.465+0000;0;3;2012-08-31T09:53:57.628+0000;2012-09-06T04:06:38.727+0000;3;2012-08-31T09:53:57.628+0000;2012-09-06T04:06:38.727+0000;Reference:CRUNCH-147;
CRUNCH;ASF;Apache Crunch Committee;library;CRUNCH-53;Minor;Closed;ssmith;;IO;close:1 input:1 files:1;response:3 data:3 always:3 service:2 rest:2 finalize:2 please:2 ensure:2 streams:2 fully:2 consumed:2 closed:2 read:1 method:1 close:1 lead:1 following:1 warning:1 successfully:1 released:1 lucky:1 time:1 warn:1 attempting:1 release:1 stream:1 gone:1 scope:1 attempt:1 succeed:1 relied:1 avoid:1 http:1 connection:1 starvation:1;files:2 close:2 attached:1 patch:1 closes:1 input:1 long:1 calling:1 code:1 loops:1 entire:1 returns:1 false:1 handle:1 situations:1 fix:1 situation:1 client:1 loop:1 completion:1 early:1 termination:1 case:1 exception:1 thrown:1 actually:1 scenario:1 leads:1 warning:1 ticket:1 description:1 cases:1 left:1 committed:1 thanks:1 shawn:1 issues:1;2012-08-28T20:04:04.000+0000;2012-08-28T23:46:31.000+0000;;;0.3.0;3;2012-08-28T22:40:05.442+0000;2012-09-17T06:41:29.369+0000;0;1;2012-08-28T22:40:05.440+0000;2012-08-28T22:40:05.440+0000;1;2012-08-28T22:40:05.440+0000;2012-08-28T22:40:05.440+0000;;
CRUNCH;ASF;Apache Crunch Committee;library;CRUNCH-54;Major;Closed;rahul.sharma;rahul.sharma;IO;throws:1 writing:1 back:1 file:1 using:1 materialized:1;java:5 apache:4 crunch:4 mr:3 plan:3 back:2 try:1 write:1 materialized:1 collection:1 file:1 using:1 text:1 throws:1 run:1;collection:4 test:3 case:3 crunch:3 also:3 fix:2 patch:2 materialized:2 attached:1 demonstrates:1 issue:1 never:1 good:1 recommend:1 using:1 way:1 done:1 want:1 materialize:1 going:1 read:1 contents:1 client:1 clear:1 running:1 planner:1 yes:1 one:1 fails:1 gets:1 new:1 outgoing:1 edges:1 graph:1 output:1 target:1 changed:1 contain:1 input:1 added:1 committed:1 thanks:1 closing:1 resolved:1 issues:1;2012-08-29T10:22:34.000+0000;2012-09-13T16:35:06.000+0000;;;0.4.0;6;2012-08-29T10:24:27.975+0000;2012-11-16T20:06:43.921+0000;0;2;2012-08-29T10:24:27.973+0000;2012-08-30T05:38:22.946+0000;1;2012-08-30T05:38:22.946+0000;2012-08-30T05:38:22.946+0000;;
CRUNCH;ASF;Apache Crunch Committee;library;CRUNCH-59;Major;Closed;vinodkv;vinodkv;;document:1 clarify:1 usage:1 configure:1 initialize:1 methods:1;public:2 void:2 configuration:2 initialize:2 seem:1 need:1 configure:1 single:1 like:1;method:5 job:5 configuration:5 mr:5 code:5 commit:5 git:5 please:4 called:4 client:4 java:4 want:4 https:4 configure:3 know:3 tx:3 methods:3 side:3 task:3 documentation:3 one:3 pipeline:3 crunch:3 run:3 part:3 jobs:3 josh:3 builds:3 karma:3 right:3 push:3 sure:2 construction:2 process:2 provides:2 mechanism:2 alter:2 submitted:2 start:2 map:2 like:2 yes:2 instead:2 case:2 think:2 style:2 ee:2 startup:2 finish:2 interface:2 end:2 look:2 necessarily:2 might:2 disable:2 speculative:2 execution:2 tests:2 integration:2 setup:2 remote:2 take:2 http:2 verified:1 traces:1 find:1 real:1 uses:1 work:1 agree:1 otherwise:1 let:1 missing:1 designed:1 different:1 places:1 flow:1 initialize:1 executed:1 reduce:1 see:1 naming:1 confusing:1 sounds:1 thing:1 configured:1 actuality:1 object:1 modified:1 certainly:1 open:1 clearer:1 name:1 oh:1 missed:1 paths:1 understand:1 refers:1 users:1 set:1 use:1 explicitly:1 needs:1 overwrite:1 rest:1 long:1 move:1 template:1 apis:1 strategy:1 interfaces:1 infrastructure:1 passed:1 dependency:1 injection:1 make:1 flexible:1 annotations:1 far:1 requirement:1 using:1 lambda:1 expressions:1 concise:1 single:1 multiple:1 settings:1 apply:1 example:1 wrote:1 records:1 external:1 data:1 store:1 thus:1 ran:1 overall:1 involve:1 okay:1 explanation:1 close:1 invalid:1 rename:1 suggestions:1 modify:1 docs:1 reflect:1 learnt:1 preference:1 update:1 thanks:1 simple:1 patch:1 fixed:1 moved:1 two:1 together:1 review:1 automated:1 happening:1 integrated:1 comfortable:1 non:1 workflows:1 may:1 helpful:1 ci:1 post:1 unit:1 daily:1 implement:1 personal:1 hero:1 agenda:1 least:1 mine:1 properly:1 fine:1 getting:1 authorized:1 edit:1 repository:1 create:1 build:1 integrate:1 awesome:1 great:1 help:1 thank:1 origin:1 url:1 us:1 apache:1 incubator:1 clearly:1 put:1 wrong:1 password:1 throws:1 authentication:1 failed:1 error:1 initial:1 list:1 infra:1 figure:1 going:1 mistake:1 thread:1 got:1 access:1 committed:1 master:1 branch:1 closing:1 resolved:1 issues:1;2012-09-09T22:23:11.000+0000;2012-09-18T17:50:07.000+0000;;0.3.0;0.4.0;17;2012-09-09T22:24:30.320+0000;2012-11-16T20:06:46.251+0000;0;1;2012-09-16T02:47:00.886+0000;2012-09-16T02:47:00.886+0000;0;;;;
CRUNCH;ASF;Apache Crunch Committee;library;CRUNCH-61;Minor;Closed;rahul.sharma;;;test:1 execute:1 integration:1 tests:1 e:1 ending:1;tests:2 test:1 execute:1 unit:1 integrations:1 fixed:1 issue:1 crunch:1;builds:7 crunch:4 fail:3 sending:2 notifications:2 think:2 fix:2 aborted:2 email:2 build:2 minutes:2 bug:1 due:1 configuration:1 parent:1 pom:1 fixed:1 yes:1 looks:1 like:1 mistake:1 introduced:1 see:1 connection:1 though:1 patch:1 worked:1 locally:1 seems:1 broke:1 subtle:1 way:1 master:1 take:1 long:1 aborts:1 unfortunately:1 mail:1 sound:1 good:1 working:1 last:1 successful:1 also:1 resulting:1 happens:1 quite:1 often:1 machines:1 overloaded:1 increase:1 significantly:1 perhaps:1 apologies:1 one:1 bad:1 committed:1 right:1 move:1 continuous:1 stuff:1 thanks:1 set:1 job:1 time:1 limit:1 gets:1 much:1 different:1 solution:1 closing:1 resolved:1 issues:1;2012-09-14T03:23:43.000+0000;2012-09-14T10:47:52.000+0000;;;0.4.0;8;2012-09-14T03:25:27.571+0000;2012-11-16T20:06:46.627+0000;0;1;2012-09-14T03:25:27.569+0000;2012-09-14T03:25:27.569+0000;1;2012-09-14T03:25:27.569+0000;2012-09-14T03:25:27.569+0000;;
CRUNCH;ASF;Apache Crunch Committee;library;CRUNCH-67;Major;Closed;kiyan;jwills;Core Scrunch;multiple:1 writes:1 pipeline:1 performed:1;text:8 write:4 line:4 w:4 shakes:3 words:3 writes:2 file:2 word:2 counts:2 step:2 count:2 split:2 consider:1 following:1 simple:1 reads:1 source:1 cleans:1 non:1 alphabetic:1 characters:1 sanitized:1 computes:1 code:1 executed:1 performed:1 successfully:1 object:1 extends:1 read:1 let:1 clean:1 map:1 z:1 filter:1 get:1 rid:1 empty:1 created:1 runs:1 pipeline:1 run:1;job:4 side:4 file:3 thanks:3 mr:3 map:3 output:3 banging:2 new:2 writes:2 stuff:2 attaching:1 buggy:1 example:1 convenience:1 tackling:1 idea:1 bout:1 best:1 place:1 start:1 looking:1 planner:1 kind:1 testing:1 needs:1 get:1 fixing:1 evening:1 step:1 goes:1 standard:1 reduce:1 need:1 either:1 able:1 write:1 detect:1 situation:1 break:1 first:1 followed:1 reads:1 latter:1 probably:1 feasible:1 point:1 fix:1 give:1 shot:1 awesome:1 josh:1 works:1 solid:1 committed:1 master:1 sure:1 find:1 next:1 release:1 closing:1 resolved:1 issues:1;2012-09-18T23:45:51.000+0000;2012-09-19T21:38:30.000+0000;;0.4.0;0.4.0;8;2012-09-18T23:50:38.580+0000;2012-11-16T20:06:44.212+0000;0;2;2012-09-18T23:50:38.579+0000;2012-09-19T03:33:45.654+0000;1;2012-09-19T03:33:45.654+0000;2012-09-19T03:33:45.654+0000;;
