Project;Owner;Manager;Category;Key;Priority;Status;Reporter;Assignee;Components;SummaryTopWords;DescriptionTopWords;CommentsTopWords;CreationDate;ResolutionDate;LastUpdateDate;AffectsVersions;FixVersions;NoComments;FirstCommentDate;LastCommentDate;NoWatchers;NoAttachments;FirstAttachmentDate;LastAttachmentDate;NoAttachedPatches;FirstAttachedPatchDate;LastAttachedPatchDate;InwardIssueLinks;OutwardIssueLinks
LUCENE;ASF;Apache Lucene Committee;database;LUCENE-1545;Minor;Closed;andyhauser;sarowe;modules/analysis;combining:2 standard:1 analyzer:1 correctly:1 character:1 u:1 latin:1 small:1 e:1;combining:3 mo:3 character:2 standard:1 analyzer:1 correctly:1 u:1 latin:1 small:1 e:1 word:1 incorrectly:1 lost:1 expected:1 result:1 token:1;type:5 issue:5 make:5 grammar:5 java:3 back:3 like:3 solution:3 possible:3 come:3 push:3 encoding:2 core:2 jar:2 mo:2 mark:2 think:2 different:2 versions:2 want:2 willing:2 minor:2 changes:2 help:2 things:2 see:2 rules:2 compile:2 locale:1 example:1 started:1 messing:1 feel:1 free:1 switch:1 going:1 part:1 offhand:1 looks:1 best:1 marked:1 moment:1 pushing:1 looking:1 short:1 term:1 take:1 quite:1 bit:1 time:1 friendly:1 correct:1 adding:1 additional:1 friendliness:1 backwards:1 much:1 complex:1 across:1 added:1 version:1 quickly:1 remove:1 deprecations:1 certain:1 parts:1 ie:1 preserve:1 sure:1 cleanly:1 provided:1 force:1 new:1 full:1 copy:1 fix:1 though:1 perhaps:1 ok:1 easy:1 strongly:1 guarantee:1 michael:1 way:1 manual:1 used:1 underlying:1 might:1 need:1 separate:1 really:1 control:1 thing:1 updated:1 goes:1 output:1 branches:1 build:1 snapshot:1 committed:1 x:1 branch:1 trunk:1 resolved:1 please:1 reopen:1 behavior:1 fixed:1 bulk:1 close:1;2009-02-20T15:21:37.000+0000;2010-09-29T05:53:25.000+0000;;2.4;4.0-ALPHA 3.1;10;2009-02-20T15:24:18.136+0000;2011-03-30T15:50:14.450+0000;0;1;2009-02-20T15:24:18.099+0000;2009-02-20T15:24:18.099+0000;0;;;"Incorporates:LUCENE-1488
Incorporates:LUCENE-2167";
LUCENE;ASF;Apache Lucene Committee;database;LUCENE-1547;Minor;Closed;mikemccand;mikemccand;core/index;rare:1 thread:1 hazard:1 commit:1;commit:7 thread:4 threads:3 happens:2 problem:2 already:2 another:2 two:2 changes:2 waking:2 check:2 superseded:2 nightly:1 build:1 nights:1 ago:1 hit:1 failure:1 multiple:1 calling:1 true:1 happen:1 often:1 merge:1 calls:1 done:1 one:1 begun:1 process:1 come:1 along:1 wanting:1 also:1 happened:1 wait:1 currently:1 committing:1 finished:1 wake:1 fail:1 ie:1 committed:1 date:1 fix:1 simple:1 skip:1;attached:1 patch:1 plan:1 commit:1 day:1 fixed:1;2009-02-22T12:17:08.000+0000;2009-02-24T10:41:23.000+0000;;2.4;2.9 2.4.1;2;2009-02-22T12:18:03.278+0000;2009-02-24T10:41:23.869+0000;0;1;2009-02-22T12:18:03.155+0000;2009-02-22T12:18:03.155+0000;1;2009-02-22T12:18:03.155+0000;2009-02-22T12:18:03.155+0000;;
LUCENE;ASF;Apache Lucene Committee;database;LUCENE-1548;Minor;Closed;tsmorton;mikemccand;modules/spellchecker;code:1 normalization:1 incorrect:1;normalization:1 edit:1 distance:1 use:1 maximum:1 two:1 string:1 compared:1 instead:1 minimum:1 otherwise:1 negative:1 distances:1 possible:1 spell:1 checker:1 filters:1 edits:1 certain:1 threshold:1 problem:1 practice:1;thanks:2 thomas:2 fixes:1 issue:1 changes:1 min:1 max:1 distance:1 computation:1 corrects:1 unit:1 tests:1 looks:1 good:1 commit:1;2009-02-26T02:18:58.000+0000;2009-02-27T14:12:41.000+0000;;2.4 2.3.2 2.3.1 2.3;2.9 2.4.1;3;2009-02-26T02:23:19.959+0000;2009-02-27T14:12:41.476+0000;0;1;2009-02-26T02:23:19.930+0000;2009-02-26T02:23:19.930+0000;1;2009-02-26T02:23:19.930+0000;2009-02-26T02:23:19.930+0000;;
LUCENE;ASF;Apache Lucene Committee;database;LUCENE-1552;Major;Closed;sgarland;mikemccand;;readers:1 correctly:1 handle:1 exception:1 success:1 flag:1;true:3 success:3 try:2 false:2 finally:2 hit:2 bit:1 code:1 readers:1 flush:1 optimize:1 start:1 zero:1 take:1 care:1 release:1 write:1 lock:1 exception:1 starting:1 transaction:1 flag:1 reset:1 used:1 another:1 catch:1 block:1 sometimes:1 bug:1 infrequent:1;thanks:1 fix:1 well:1 spin:1 release:1 candidate:1;2009-03-04T20:40:20.000+0000;2009-03-09T10:37:10.000+0000;;2.4;2.9 2.4.1;1;2009-03-04T21:03:07.044+0000;2009-03-04T21:03:07.044+0000;0;0;;;0;;;;
LUCENE;ASF;Apache Lucene Committee;database;LUCENE-1553;Minor;Closed;sgarland;mikemccand;;wrong:1;size:2 method:1 wrong:1 index:1 variable:1 think:1 b:1;good:1 catch:1 thanks:1 scott:1 commit:1 shortly:1 used:1 unit:1 tests:1 ensure:1 test:1 fails:1 hits:1 exception:1;2009-03-05T00:44:14.000+0000;2009-03-05T09:54:11.000+0000;;2.4;2.9;1;2009-03-05T09:53:59.341+0000;2009-03-05T09:53:59.341+0000;0;0;;;0;;;;
LUCENE;ASF;Apache Lucene Committee;database;LUCENE-1554;Major;Closed;sgarland;mikemccand;;problem:1;infrequent:2 getting:1 assert:1 problem:1 occurs:1 rollback:1 merge:1 registered:1 sure:1 correct:1 fix:1 event:1 like:1;get:1 test:1 fail:1 see:1 one:1 code:1 path:1 hits:1 exception:1 trip:1 assert:1 incorrectly:1 committed:1 fix:1 thanks:1 scott:1;2009-03-05T21:38:23.000+0000;2009-03-06T11:23:35.000+0000;;2.4;2.9;1;2009-03-06T11:23:35.164+0000;2009-03-06T11:23:35.164+0000;0;0;;;0;;;;
LUCENE;ASF;Apache Lucene Committee;database;LUCENE-1556;Trivial;Closed;paulnilsson;;modules/analysis;valid:1 email:1 address:1 characters:1 correctly:1 recognized:1;email:4 broken:3 net:3 address:2 several:2 site:2 gets:2 husband:2 wife:2 trick:2 see:2 implementation:2 expression:1 misses:1 unusual:1 valid:1 characters:1 left:1 hand:1 side:1 causes:1 tokens:1 example:1 seem:1 occurring:1 often:1 first:1 seems:1 anti:1 spam:1 use:1 google:1 http:1 plus:1 smart:1 find:1 block:1 html:1 second:1 domains:1 disproportionate:1 amount:1 expect:1 suggestion:1 service:1 perhaps:1 fix:1 change:1 line:1 aware:1 meant:1 basic:1 rather:1 full:1 standard:1 quite:1 useful:1 places:1 hopefully:1 improve:1 slightly:1;fixed:1 bulk:1 close:1;2009-03-10T15:15:46.000+0000;2010-09-29T05:50:14.000+0000;;2.4.1;4.0-ALPHA 3.1;2;2010-09-29T05:50:14.801+0000;2011-03-30T15:49:52.518+0000;0;0;;;0;;;Incorporates:LUCENE-2167;
LUCENE;ASF;Apache Lucene Committee;database;LUCENE-1564;Minor;Closed;mikemccand;mikemccand;;field:1 properly:1 handle:1 switching:1 byte:1 types:1;field:3 came:1 testing:1 based:1 thread:1 http:1 message:1 problem:1 fix:1 boolean:1 create:1 string:1 byte:1 get:1 exception:1 adding:1 document:1 containing:1 index:1;attached:1 patch:1 plan:1 commit:1 day:1;2009-03-13T18:20:39.000+0000;2009-03-15T23:24:55.000+0000;;2.4.1;2.9;1;2009-03-13T22:53:54.239+0000;2009-03-13T22:53:54.239+0000;0;1;2009-03-13T22:53:54.210+0000;2009-03-13T22:53:54.210+0000;1;2009-03-13T22:53:54.210+0000;2009-03-13T22:53:54.210+0000;;
LUCENE;ASF;Apache Lucene Committee;database;LUCENE-1566;Minor;Closed;mikemccand;simonw;core/index;large:1 index:1 hit:1 false:1 due:1 sun:1 issue:1;read:3 large:3 sun:2 http:2 norms:2 reads:2 issue:1 want:1 open:1 future:1 google:1 diggers:1 easily:1 find:1 nasty:1 bug:1 bugs:1 gist:1 seems:1 try:1 mb:1 number:1 bytes:1 single:1 call:1 incorrectly:1 hit:1 one:1 byte:1 doc:1 field:1 contiguous:1 array:1 length:1 custom:1 patch:1 file:1 several:1 smaller:1 background:1 www:1 problems:1 index:1 html:1;simon:13 read:12 patch:10 thanks:9 index:7 bug:6 turn:6 default:6 think:6 instead:6 look:5 issue:5 buffer:5 chunks:5 added:5 norms:4 like:4 well:4 long:4 smaller:4 maybe:4 good:4 error:4 case:4 set:4 reproduce:3 mike:3 take:3 hitting:3 apply:3 bit:3 temp:3 looked:3 fine:3 hit:3 comments:3 tomorrow:3 one:3 size:3 run:3 last:3 big:3 array:3 also:3 sun:3 changes:3 commit:3 missing:3 using:2 ready:2 though:2 get:2 soon:2 test:2 time:2 move:2 fix:2 today:2 future:2 large:2 things:2 column:2 stride:2 fields:2 directly:2 byte:2 allocating:2 email:2 thread:2 mb:2 simply:2 offer:2 setter:2 static:2 property:2 sure:2 point:2 try:2 verify:2 catch:2 solution:2 assigning:2 simple:2 method:2 either:2 code:2 trigger:2 looks:2 post:2 thought:2 failed:2 work:2 around:2 ie:2 allocated:2 tiny:2 intermediate:2 ignoring:2 chunk:2 conditionally:2 link:2 ok:2 closer:1 next:1 week:1 write:1 custom:1 excellent:1 able:1 machine:1 several:1 attached:1 got:1 possible:1 discussion:1 pass:1 side:1 missed:1 enable:1 asserts:1 updated:1 correctly:1 assert:1 offset:1 length:1 yes:1 hacked:1 together:1 throw:1 asap:1 fallback:1 back:1 temporary:1 problem:1 alas:1 current:1 create:1 subclass:1 overrides:1 provide:1 details:1 output:1 running:1 java:1 apache:1 path:1 directory:1 implementation:1 suffer:1 following:1 start:1 documents:1 optimize:1 document:1 open:1 correctness:1 included:1 need:1 specific:1 setup:1 welcome:1 verified:1 latest:1 linux:1 tests:1 windows:1 yet:1 install:1 least:1 listed:1 report:1 reading:1 remove:1 duplication:1 seems:1 critical:1 guess:1 performance:1 impact:1 two:1 extra:1 variables:1 add:1 office:1 integer:1 removed:1 condition:1 maximum:1 change:1 close:1 ups:1 reworked:1 tweaking:1 simplifying:1 loops:1 bytes:1 inside:1 closely:1 looking:1 shortly:1;2009-03-17T12:09:48.000+0000;2009-07-16T18:08:15.000+0000;;2.4.1;2.9;23;2009-06-24T18:29:55.070+0000;2009-07-16T18:08:15.416+0000;0;6;2009-06-29T17:40:29.177+0000;2009-07-16T15:29:21.302+0000;6;2009-06-29T17:40:29.177+0000;2009-07-16T15:29:21.302+0000;;
LUCENE;ASF;Apache Lucene Committee;database;LUCENE-1568;Minor;Closed;pjaol;pjaol;modules/spatial;fix:1 spatial:1 searching:1 bounding:1 box:1;occurs:1 using:1 minimal:1 bounding:1 box:1 search:1 distance:1 filter:1;fixes:1 using:1 minimal:1 bounding:1 box:1 searches:1 e:1 g:1 nobody:1 objects:1 commit:1 later:1 today:1 committed:1 resolved:1;2009-03-20T14:39:09.000+0000;2009-03-21T00:47:54.000+0000;;;2.9;4;2009-03-20T14:45:24.389+0000;2009-03-21T00:48:24.075+0000;0;1;2009-03-20T14:45:24.215+0000;2009-03-20T14:45:24.215+0000;1;2009-03-20T14:45:24.215+0000;2009-03-20T14:45:24.215+0000;;
LUCENE;ASF;Apache Lucene Committee;database;LUCENE-1569;Minor;Closed;mikemccand;mikemccand;core/index;clone:1 leave:1 files:1 open:1;clone:2 close:2 hit:1 working:1 using:1 compound:1 file:1 format:1 original:1 stored:1 fields:1 files:1 remain:1 incorrectly:1 open:1 test:1 showing:1 fix:1 trivial:1 post:1 patch:1 commit:1 shortly:1;;2009-03-22T13:20:34.000+0000;2009-03-22T13:22:34.000+0000;;2.9;2.9;0;;;0;1;2009-03-22T13:21:25.684+0000;2009-03-22T13:21:25.684+0000;1;2009-03-22T13:21:25.684+0000;2009-03-22T13:21:25.684+0000;;
LUCENE;ASF;Apache Lucene Committee;database;LUCENE-1571;Major;Closed;rhodebump;mikemccand;modules/spatial;problem:1 deleted:1 documents:1;java:10 search:10 apache:8 hits:4 filter:3 get:2 deleted:2 using:2 line:2 bits:2 searcher:2 know:1 wanted:1 make:1 sure:1 bug:1 gets:1 suspect:1 issue:1 documents:1 trying:1 evaluated:1 debugging:1 confirmed:1 bombing:1 document:1 marked:1 luke:1 thanks:1 library:1 method:1 public:1 reader:1 double:1 x:1 stack:1 trace:1;fixed:3 docs:3 bug:2 looks:2 bits:2 null:2 deleted:2 ok:2 also:2 chained:2 case:2 commit:2 someone:1 knows:1 comment:1 needs:1 indeed:1 like:1 still:1 present:1 java:1 method:1 simply:1 iterates:1 looking:1 parsing:1 lat:1 change:1 use:1 instead:1 visit:1 switching:1 found:1 another:1 process:1 accidental:1 leftover:1 copy:1 paste:1 non:1 avoid:1 plan:1 day:1 two:1 patch:1 good:1 tests:1 passed:1 well:1 thanks:1 reviewing:1 patrick:1 shortly:1;2009-03-25T03:32:44.000+0000;2009-06-14T15:47:34.000+0000;;;2.9;5;2009-06-11T02:13:59.073+0000;2009-06-14T15:43:49.822+0000;0;1;2009-06-14T13:50:29.139+0000;2009-06-14T13:50:29.139+0000;1;2009-06-14T13:50:29.139+0000;2009-06-14T13:50:29.139+0000;;
LUCENE;ASF;Apache Lucene Committee;database;LUCENE-1573;Minor;Closed;mikemccand;mikemccand;core/index;right:1 thing:1 thread:1 interrupt:1;merges:2 http:1 www:1 deadlock:1 concurrent:1 html:1 thread:1 interrupt:1 inside:1 risk:1 currently:1 cause:1 starve:1 completing:1 instead:1 possible:1 allow:1 interruption:1 unfortunately:1 back:1 need:1 wrap:1 exception:1 unchecked:1 version:1 change:1 simply:1 throw:1;attached:1 patch:1 tests:1 pass:1 including:1 new:1 one:1 showed:1 deadlock:1 also:1 found:1 fixed:1 case:1 hang:1 close:1 thinking:1 merge:1 still:1 running:1 arrived:1 right:1 time:1 commit:1 day:1 two:1 thanks:1;2009-03-26T12:34:42.000+0000;2009-03-28T19:11:20.000+0000;;2.4.1 2.4 2.3.2 2.3.1 2.3 2.2 2.1 2.0.0 1.9;2.9;2;2009-03-26T19:39:35.496+0000;2009-03-28T19:11:20.847+0000;0;1;2009-03-26T19:39:35.414+0000;2009-03-26T19:39:35.414+0000;1;2009-03-26T19:39:35.414+0000;2009-03-26T19:39:35.414+0000;;
