Project;Owner;Manager;Category;Key;Priority;Status;Reporter;Assignee;Components;SummaryTopWords;DescriptionTopWords;CommentsTopWords;CreationDate;ResolutionDate;LastUpdateDate;AffectsVersions;FixVersions;NoComments;FirstCommentDate;LastCommentDate;NoWatchers;NoAttachments;FirstAttachmentDate;LastAttachmentDate;NoAttachedPatches;FirstAttachedPatchDate;LastAttachedPatchDate;InwardIssueLinks;OutwardIssueLinks
CAMEL;ASF;Apache Camel Committee;network-server;CAMEL-1270;Minor;Closed;davsclaus;davsclaus;camel-core camel-spring;camel:2 main:2 starting:1 using:1 run:1 class:1 countdown:1 latch:1 hanging:1;countdown:1 latch:1 completed:1 main:1 stopping:1 hanging:1 thread:1 bee:1 seen:1 using:1;trunk:1 x:1 closing:1 tickets:1;2009-01-18T09:56:18.000+0000;2009-01-18T10:06:27.000+0000;;1.5.0;2.0-M1 1.6.0;2;2009-01-18T10:06:27.504+0000;2009-07-31T06:33:59.861+0000;0;0;;;0;;;dependent:CAMEL-1269;
CAMEL;ASF;Apache Camel Committee;network-server;CAMEL-1271;Major;Closed;darren.davison;gertvanthienen;camel-jbi;interact:1 http:1 logging:1 debug:1;camel:8 apache:5 http:4 java:4 endpoint:3 following:2 queue:2 service:2 returned:2 convert:2 delivery:2 transform:2 io:2 attempted:2 read:2 closed:2 stream:2 given:1 dsl:1 urn:1 role:1 provider:1 operates:1 correctly:1 least:1 desired:1 debug:1 logging:1 enabled:1 package:1 seems:1 log:1 level:1 reduced:1 say:1 warn:1 object:1 instead:1 appears:1 unable:1 results:1 stack:1 traces:1 error:1 failed:1 id:1 laptop:1 attempt:1 caught:1 converter:1;null:31 camel:23 stream:10 queue:9 false:9 apache:7 id:7 laptop:7 debug:6 message:5 logging:5 http:5 caching:4 messages:4 issue:4 true:4 msg:4 cache:3 level:3 tried:3 results:3 change:3 log:3 see:3 different:3 trace:3 least:3 view:3 like:3 info:3 transform:3 fixed:3 set:2 snippet:2 interceptor:2 got:2 using:2 enabled:2 right:2 sorry:2 use:2 mentioned:2 guess:2 work:2 already:2 dsl:2 correctly:2 looks:2 read:2 though:2 joke:2 cheers:2 look:2 output:2 destination:2 expiration:2 arrival:2 persistent:2 type:2 priority:2 compressed:2 content:2 size:2 properties:2 text:2 service:2 urn:2 pattern:2 string:2 pipeline:2 exchange:2 send:2 want:2 eu:2 rev:2 revision:2 disable:2 one:2 uses:2 need:1 routing:1 code:1 enable:1 router:1 updated:1 component:1 page:1 hint:1 done:1 automatically:1 resolved:1 version:1 pointed:1 default:1 confusion:1 instead:1 call:1 necessary:1 needed:1 unrelated:1 fixes:1 made:1 packaged:1 still:1 several:1 variants:1 avail:1 anyway:1 target:1 called:1 responds:1 shows:1 empty:1 ever:1 appears:1 simply:1 lose:1 response:1 completely:1 apparent:1 warning:1 exactly:1 even:1 explicit:1 appear:1 cause:1 behaviour:1 worse:1 convinced:1 unit:1 tests:1 instance:1 involve:1 connections:1 likely:1 closed:1 wraps:1 may:1 wrong:1 turn:1 happening:1 completeness:1 also:1 amending:1 follows:1 difference:1 noted:1 try:1 helps:1 going:1 tracer:1 html:1 returns:1 objects:1 depending:1 return:1 payload:1 show:1 us:1 please:1 point:1 hand:1 teams:1 complete:1 tracing:1 shown:1 really:1 seem:1 help:1 much:1 last:1 configured:1 error:1 warn:1 seems:1 confirm:1 original:1 deal:1 able:1 might:1 endpoint:1 consumer:1 receiving:1 headers:1 body:1 failed:1 breaking:1 exception:1 fault:1 reply:1 noticed:1 missed:1 relevant:1 snapshot:1 requested:1 getting:1 odd:1 low:1 parsing:1 java:1 io:1 expected:1 end:1 chunk:1 file:1 whole:1 route:1 proprietary:1 post:1 trunk:1 branch:1 give:1 another:1 go:1 local:1 build:1 bug:1 disabling:1 get:1 wrapped:1 converter:1 sending:1 anyhow:1 agree:1 make:1 options:1 behave:1 first:1 latter:1 plain:1 thanks:1 follow:1 issues:1 closing:1 tickets:1;2009-01-18T20:30:59.000+0000;2009-02-10T15:39:01.000+0000;;1.5.0;2.0-M1 1.6.0;20;2009-01-19T02:47:16.919+0000;2009-07-31T06:33:59.911+0000;0;0;;;0;;;;
CAMEL;ASF;Apache Camel Committee;network-server;CAMEL-1274;Minor;Closed;gertvanthienen;gertvanthienen;camel-jetty;jetty:1 http:1 closed:1 stopped:1;jetty:2 camel:1 component:1 shut:1 leaves:1 instances:1 active:1;http:2 eu:2 apache:2 view:2 rev:2 revision:2 fixed:1 trunk:1 x:1 branch:1 closing:1 tickets:1;2009-01-19T22:02:36.000+0000;2009-01-19T22:49:11.000+0000;;1.5.0;2.0-M1 1.6.0;2;2009-01-19T22:49:11.614+0000;2009-07-31T06:34:00.019+0000;0;0;;;0;;;;
CAMEL;ASF;Apache Camel Committee;network-server;CAMEL-1275;Major;Closed;njiang;njiang;camel-cxf;get:1;issue:2 recent:1 change:1 camel:1 introduced:1 unit:1 test:1 added:1 track:1;merged:1 change:1 camel:1 back:1 trunk:1 closing:1 tickets:1;2009-01-20T03:35:55.000+0000;2009-01-21T03:07:50.000+0000;;;2.0-M1 1.6.0;2;2009-01-21T03:07:50.620+0000;2009-07-31T06:34:00.067+0000;0;0;;;0;;;;
CAMEL;ASF;Apache Camel Committee;network-server;CAMEL-1277;Major;Closed;cmoulliard;davsclaus;;apache:1 camel:1 example:1 dependency:1 removed:1 pom:1;dependency:3 camel:3 version:3 hi:1 someone:1 removed:1 following:1 pom:1 file:1 apache:1 example:1 project:1;apache:26 java:24 camel:19 maven:14 info:11 pom:10 project:10 launcher:8 workspace:5 ganymede:5 error:4 source:4 reflect:4 failed:3 validate:3 sun:3 method:3 invoke:3 help:2 main:2 generated:1 command:1 launched:1 describe:1 scanning:1 projects:1 fatal:1 building:1 may:1 id:1 location:1 validation:1 messages:1 dependencies:1 dependency:1 version:1 missing:1 example:1 reason:1 e:1 trace:1 reactor:1 execute:1 cli:1 native:1 launch:1 caused:1 ache:1 va:1 build:1 total:1 time:1 seconds:1 finished:1 jan:1 final:1 memory:1;2009-01-20T12:31:16.000+0000;2009-01-20T12:56:14.000+0000;;2.0.0;;1;2009-01-20T12:52:35.742+0000;2009-01-20T12:52:35.742+0000;0;0;;;0;;;;
CAMEL;ASF;Apache Camel Committee;network-server;CAMEL-1278;Major;Closed;dgolda;janstey;camel-velocity;encoding:2 reads:1 velocity:1 templates:1 using:1 default:1 add:1 parameter:1 set:1;encoding:3 reads:1 templates:1 using:1 default:1 get:1 correct:1 content:1 running:1 windows:1 linux:1 reason:1 used:1 constructor:1 parameter:1 added:1 simple:1 support:1 setting:1 see:1 attached:1 patch:1;patch:1 java:1 committed:1 changes:1 revision:1 thanks:1 contribution:1 also:1 added:1 little:1 unit:1 test:1 new:1 option:1 updated:1 well:1 http:1 apache:1 confluence:1 display:1 camel:1 velocity:1 remember:1 update:1 beat:1 police:1 jonathan:1 thank:1 quick:1 action:1 impressed:1 closing:1 tickets:1;2009-01-20T16:59:19.000+0000;2009-01-20T17:49:29.000+0000;;1.5.0;2.0-M1 1.6.0;7;2009-01-20T17:00:31.877+0000;2009-07-31T06:34:00.773+0000;0;1;2009-01-20T17:00:31.704+0000;2009-01-20T17:00:31.704+0000;0;;;;
CAMEL;ASF;Apache Camel Committee;network-server;CAMEL-1283;Major;Closed;romkal;romkal;;component:1 handle:1 wrong:1 number:1 parameters:1;set:4 thrown:3 parameters:3 null:2 body:2 exception:2 wrong:2 sent:1 endpoint:1 many:1 nothing:1 happens:1 less:1 possible:1 might:1 statement:1 execute:1 consistent:1 number:1;patch:1 commited:1 closing:1 tickets:1;2009-01-21T23:41:48.000+0000;2009-01-22T15:39:54.000+0000;;1.5.0;2.0-M1;2;2009-01-22T15:39:54.358+0000;2009-07-31T06:34:00.864+0000;0;0;;;0;;;;
CAMEL;ASF;Apache Camel Committee;network-server;CAMEL-1284;Major;Closed;wtam;wtam;;binding:1 properly:1 insert:1 extract:1 message:1;issue:1 described:1 email:1 thread:1 http:1 www:1 usage:1 html:1;x:2 committed:2 revision:2 closing:1 tickets:1;2009-01-22T04:50:08.000+0000;2009-01-23T02:44:42.000+0000;;;2.0-M1 1.6.0;2;2009-01-23T02:44:42.809+0000;2009-07-31T06:34:00.886+0000;0;0;;;0;;;;
CAMEL;ASF;Apache Camel Committee;network-server;CAMEL-1290;Major;Closed;watcher;davsclaus;camel-ftp;error:1 rename:1 strategy:1;java:28 amp:8 apache:8 camel:8 concurrent:8 component:7 file:7 remote:7 password:4 true:4 string:4 run:4 ftp:3 endpoint:3 rename:3 strategy:3 thread:3 using:2 following:2 id:2 delete:2 binary:2 delay:2 index:2 range:2 executors:2 worker:2 consuming:1 server:1 cause:1 jan:1 error:1 log:1 substring:1 begin:1 mer:1 poll:1 call:1 sync:1 access:1 scheduled:1 schedule:1 add:1 folder:1 url:1 like:1;camel:12 patch:6 file:5 ftp:5 fix:5 test:5 applied:5 big:3 trunk:3 done:3 working:3 check:3 case:3 attached:3 new:3 paddy:2 bug:2 report:2 right:2 first:2 simply:2 please:2 apply:2 part:2 might:2 thank:1 works:1 allow:1 based:1 transports:1 much:1 types:1 kind:1 refrain:1 committing:1 component:1 need:1 get:1 help:1 must:1 commit:1 like:1 keep:1 code:1 aligned:1 issue:1 caused:1 call:1 assumes:1 root:1 path:1 exists:1 server:1 relative:1 manner:1 see:1 following:1 affect:1 x:1 resolving:1 method:1 change:1 old:1 depend:1 course:1 fail:1 patches:1 required:1 order:1 two:1 committed:1 recently:1 underlying:1 transport:1 sits:1 top:1 bit:1 slipped:1 still:1 ongoing:1 mostly:1 time:1 tomorrow:1 able:1 build:1 next:1 week:1 problems:1 find:1 sorry:1 delay:1 p:1 closing:1 tickets:1;2009-01-22T09:44:16.000+0000;2009-02-03T06:12:42.000+0000;;2.0.0;2.0-M1;10;2009-01-23T06:32:40.896+0000;2009-07-31T06:34:01.103+0000;0;2;2009-01-26T01:03:33.577+0000;2009-01-26T01:04:50.632+0000;0;;;dependent:CAMEL-1241;
CAMEL;ASF;Apache Camel Committee;network-server;CAMEL-1292;Major;Closed;davsclaus;davsclaus;;preserve:1 headers:1;header:1 preserved:1 routed:1 mock:1 still:1;committed:2 revision:2 trunk:1 x:1 closing:1 tickets:1;2009-01-23T06:02:44.000+0000;2009-01-23T06:07:18.000+0000;;1.5.0;2.0-M1 1.6.0;2;2009-01-23T06:07:07.892+0000;2009-07-31T06:34:01.819+0000;0;0;;;0;;;;
CAMEL;ASF;Apache Camel Committee;network-server;CAMEL-1296;Major;Closed;davsclaus;davsclaus;camel-ftp;camel:1 ftp:1 set:1 endpoint:1 stripped:1 parameters:1 wrong:1 well:1;camel:2 see:1 http:1 www:1 remote:1 file:1 producer:1 recipient:1 list:1 password:1 issue:1 html:1 bug:1 introduced:1;camel:8 ftp:3 java:2 file:2 revision:2 x:1 components:1 commit:1 message:1 endpoint:1 full:1 caused:1 sending:1 main:1 apache:1 component:1 remote:1 transmitting:1 data:1 committed:1 new:1 trunk:1 closing:1 tickets:1;2009-01-27T07:27:08.000+0000;2009-01-27T07:28:30.000+0000;;1.5.0;2.0-M1 1.6.0;3;2009-01-27T07:28:30.740+0000;2009-07-31T06:34:01.917+0000;0;0;;;0;;;;
CAMEL;ASF;Apache Camel Committee;network-server;CAMEL-1301;Major;Closed;trev;davsclaus;camel-core;context:1 null:1;apache:4 http:3 run:2 caused:2 null:2 bug:2 issues:2 browse:2 program:1 works:1 fine:1 normal:1 windows:1 try:1 service:1 throws:1 auto:1 create:1 component:1 thread:1 returning:1 quick:1 search:1 found:1 essentially:1 identical:1 fixed:1 probably:1 merge:1 fix:1 camel:1 incidentally:1 fact:1 context:1 also:1 reported:1 daemon:1;null:3 paste:1 please:1 delegates:1 looks:1 like:1 handles:1 needed:1 returns:1 eventually:1 passes:1 put:1 causes:1 attached:1 thanks:1 currently:1 improving:1 camel:1 able:1 handle:1 nulls:1 closing:1 tickets:1;2009-01-29T01:52:37.000+0000;2009-01-30T08:09:15.000+0000;;1.5.0;2.0-M1 1.6.0;4;2009-01-29T12:02:12.368+0000;2009-07-31T06:34:02.864+0000;0;1;2009-01-30T04:36:06.755+0000;2009-01-30T04:36:06.755+0000;0;;;;
CAMEL;ASF;Apache Camel Committee;network-server;CAMEL-1309;Major;Closed;gnodet;davsclaus;camel-core;;;extends:3 implements:2 problem:2 null:2 elaborate:1 public:1 class:1 apache:1 camel:1 converter:1 missing:1 constructor:1 cause:1 trouble:1 yes:1 possible:1 fields:1 throw:1 exceptions:1 serialized:1 barfs:1 given:1 string:1 patch:1 planning:1 commit:1 asap:1 trunk:1 x:1 closing:1 tickets:1;2009-02-03T08:55:54.000+0000;2009-02-03T13:16:28.000+0000;;;2.0-M1 1.6.0;4;2009-02-03T09:19:35.106+0000;2009-07-31T06:34:03.081+0000;0;0;;;0;;;;
CAMEL;ASF;Apache Camel Committee;network-server;CAMEL-1312;Major;Closed;wtam;wtam;camel-restlet;component:1 allow:1 response:1 content:1 type:1 return:1 code:1 set:1;;committed:2 revision:2 trunk:1 branch:1 closing:1 tickets:1;2009-02-03T22:58:27.000+0000;2009-02-04T04:18:05.000+0000;;;2.0-M1 1.6.0;2;2009-02-04T04:18:05.482+0000;2009-07-31T06:34:03.106+0000;0;0;;;0;;;;
CAMEL;ASF;Apache Camel Committee;network-server;CAMEL-1321;Critical;Closed;hadrian;davsclaus;camel-jaxb;leak:1 camel:1 component:1;see:1 message:1 thread:1 http:1 www:1 leak:1 camel:1 component:1 html:1;fix:3 user:3 try:2 think:2 wrote:2 end:2 gave:1 crude:1 simple:1 trunk:1 x:1 quick:1 last:1 week:1 verified:1 yeah:1 committed:1 forum:1 response:1 email:1 get:1 attention:1 resolved:1 setting:1 fixed:1 hadrian:1 build:1 release:1 soon:1 closing:1 issues:1;2009-02-07T01:03:17.000+0000;2009-02-11T12:55:30.000+0000;;1.5.0;1.6.0;6;2009-02-07T07:20:41.808+0000;2009-11-21T11:56:56.882+0000;0;0;;;0;;;;
CAMEL;ASF;Apache Camel Committee;network-server;CAMEL-1325;Major;Closed;trev;;camel-core;two:1 context:1 null:1;camel:7 java:7 apache:6 converter:2 find:2 applied:1 http:1 issues:1 browse:1 fix:1 thanks:1 hit:1 two:1 caused:1 code:1 assumes:1 context:1 never:1 null:1 relevant:1 part:1 one:1 stack:1 trace:1 patch:1 attached:1;patch:3 applied:2 thanks:2 camel:1 branch:1 trunk:1 follow:1 soon:1 discovering:1 providing:1 closing:1 tickets:1;2009-02-08T21:33:07.000+0000;2009-02-08T23:10:16.000+0000;;1.5.0;2.0-M1 1.6.0;3;2009-02-08T22:17:28.009+0000;2009-07-31T06:34:04.775+0000;0;1;2009-02-08T21:41:50.711+0000;2009-02-08T21:41:50.711+0000;1;2009-02-08T21:41:50.711+0000;2009-02-08T21:41:50.711+0000;;
CAMEL;ASF;Apache Camel Committee;network-server;CAMEL-1330;Major;Closed;njiang;njiang;;camel:1 soap:1 fault:1 returned:1 http:1 error:1 code:1;http:2 mail:1 thread:1 talks:1 message:1 q:1 camel:1 soap:1 fault:1 returned:1 error:1 code:1;rev:4 http:2 apache:2 view:2 trunk:1 x:1 closing:1 tickets:1;2009-02-10T13:33:47.000+0000;2009-02-11T13:05:57.000+0000;;1.5.0;2.0-M1 1.6.0;2;2009-02-11T13:05:57.728+0000;2009-07-31T06:34:04.920+0000;0;0;;;0;;;;
CAMEL;ASF;Apache Camel Committee;network-server;CAMEL-1332;Major;Closed;gertvanthienen;davsclaus;camel-core;strategy:2 enabled:1 interceptor:1;enable:2 right:1 two:1 ways:1 enabling:1 stream:1 caching:1 explicitly:1 dsl:1 implicitly:1 e:1 g:1 make:1 single:1 way:1 document:1 rationale:1 difference:1 properly:1;cache:5 route:4 enabled:3 default:3 need:3 course:3 trunk:3 tx:3 think:2 tracer:2 using:2 based:2 spring:2 start:2 camel:2 problem:2 external:2 service:2 data:2 well:2 stream:2 routes:2 part:2 instance:1 transacted:1 routing:1 content:1 router:1 predicates:1 payload:1 read:1 multiple:1 times:1 therefore:1 add:1 easy:1 switch:1 disable:1 people:1 really:1 liking:1 like:1 remove:1 special:1 code:1 enables:1 got:1 applied:1 clutter:1 unneeded:1 wrappings:1 enabling:1 enough:1 look:1 style:1 interaction:1 middle:1 response:1 streaming:1 type:1 e:1 g:1 ensure:1 proper:1 handling:1 thanks:1 lot:1 must:1 blundered:1 enrich:1 invoke:1 services:1 return:1 also:1 readable:1 interceptor:1 issue:1 steam:1 sort:1 unit:1 tests:1 shows:1 know:1 wanted:1 get:1 pure:1 committed:1 mess:1 error:1 handler:1 2nd:1 done:1 works:1 nicely:1 keep:1 fix:1 impact:1 release:1 closing:1 tickets:1;2009-02-10T15:37:13.000+0000;2009-04-15T14:26:13.000+0000;;2.0-M1 1.5.0;2.0-M2;7;2009-04-14T13:56:02.418+0000;2009-11-21T11:57:55.340+0000;0;0;;;0;;;;
CAMEL;ASF;Apache Camel Committee;network-server;CAMEL-1334;Major;Closed;janstey;janstey;camel-jetty;use:1 system:1 properties:1 set:1 options:1;jetty:3 fuse:1 user:1 trouble:1 using:1 system:1 properties:1 configure:1 use:1 states:1 look:1 going:1 suggested:1;fixed:1 revision:1 closing:1 tickets:1;2009-02-11T15:02:02.000+0000;2009-02-11T17:08:27.000+0000;;;2.0-M1;2;2009-02-11T17:08:21.698+0000;2009-07-31T06:34:05.817+0000;0;0;;;0;;;;
